Recency,Frequency,Monetary
16,56,14622.33
107,36,625.3
16,143,1722.18
662,14,231.68
416,167,1099.81
276,256,4417.27
16,808,19566.76
247,18,454.12
418,162,727.58
239,89,1275.25
417,112,880.97
1,48,984.57
513,180,3120.91
106,301,5852.64
23,136,3199.95
52,9,124.88
451,6,143.10000000000002
377,92,1357.95
735,4,231.90000000000003
195,16,2016.5
24,14,213.78
75,23,329.34
18,73,892.46
492,39,591.87
8,141,5151.900000000001
32,113,1980.0
22,130,2099.59
31,651,10209.16
444,52,856.01
29,104,1715.46
22,30,699.78
33,144,2467.35
284,100,1794.32
39,12,206.34
380,79,867.11
499,21,400.2
58,75,1156.73
374,10,178.68
289,25,384.59
79,39,956.5699999999999
5,86,3766.6
218,4,59.9
44,63,1443.69
202,42,902.3199999999999
505,29,119.5
731,31,432.96000000000004
178,158,1507.26
56,400,2236.77
57,28,309.85
423,6,321.3
8,73,3347.31
569,14,198.41000000000003
592,44,229.46
47,2,144.0
227,23,467.71
11,172,4592.93
106,120,953.63
59,190,1726.57
28,497,4310.34
536,20,75.28
36,44,2310.04
274,61,812.5
655,31,562.98
428,93,327.75
30,29,1013.01
24,96,692.22
582,8,135.04000000000002
387,25,356.71
54,171,1143.1
421,8,160.65
36,261,5564.09
175,177,5504.6900000000005
54,35,999.35
53,7,204.24
652,60,292.62
396,23,111.15
649,38,595.7
393,53,251.72
27,344,3773.35
253,29,794.41
40,266,4869.400000000001
60,101,1059.1200000000001
464,11,186.15
554,13,63.6
234,27,210.1
4,471,3891.39
32,50,259.13
24,672,4457.31
7,124,976.62
65,112,1579.51
310,69,558.04
501,8,100.86000000000001
582,5,131.15
309,59,895.47
19,114,1878.93
16,327,2820.03
96,47,318.76
264,217,9388.49
12,1201,7064.8
3,35,417.77
35,58,560.86
183,14,149.89
25,89,1562.98
13,158,1929.26
11,79,994.13
3,1139,7331.67
313,32,1189.45
596,7,130.6
385,170,2736.64
108,84,2889.2799999999997
1,1073,20203.58
53,120,1826.04
205,25,371.63
547,6,38.92
15,54,280.09000000000003
120,104,500.54
429,27,68.03
4,56,381.97
363,78,798.98
117,86,348.90999999999997
18,18,178.26
5,147,469.48
41,182,781.7
107,31,498.93
436,14,189.78
397,55,417.3
148,230,1452.39
411,6,120.95
510,43,221.59
52,19,2488.76
208,23,63.440000000000005
424,74,268.28
139,122,550.01
2,119,501.72
127,37,317.2
108,30,1733.8899999999999
386,125,491.81
469,48,601.45
736,48,204.3
42,114,2148.63
424,12,141.12
35,77,573.22
383,23,114.1
402,53,502.49
228,69,1065.3500000000001
241,17,271.24
58,9,187.82999999999998
438,6,118.86
374,6,797.8499999999999
130,204,2308.54
379,15,188.46
60,373,2788.06
628,44,407.94
22,90,389.18
26,463,3826.86
9,288,2468.43
32,266,2041.8
4,196,1487.96
308,1,550.8000000000001
472,15,271.75
8,241,3750.63
669,17,467.79
29,68,547.0
730,33,338.13
17,49,128.18
101,69,954.26
12,113,993.23
391,44,393.64
21,113,294.39
15,79,1135.63
361,53,250.04
534,5,111.5
649,9,2135.46
11,72,9782.35
395,48,3999.8900000000003
393,7,4511.76
95,36,320.39
387,2,1025.1
78,127,3566.56
139,14,644.3
31,24,2328.84
25,256,4904.43
2,747,9599.58
420,35,124.45
46,9,2600.34
725,17,157.32999999999998
669,3,29.099999999999998
100,152,2444.85
8,271,1665.21
376,177,922.59
15,331,1551.04
18,145,2171.07
280,39,609.5699999999999
408,86,312.35
410,4,152.35
673,6,104.7
14,104,998.53
23,8,423.8
124,1,175.2
528,95,838.27
86,28,494.25
302,31,635.15
384,36,497.04
472,1,81.12
151,521,1981.06
17,1305,11889.33
94,10,302.36
30,678,19617.95
157,219,1272.21
380,35,1227.54
355,80,1259.94
46,67,457.36
15,209,1586.63
4,923,4998.61
86,1,228.96
15,443,2442.29
179,85,772.41
8,143,1893.701
36,69,1988.23
696,5,36.25
129,14,3242.0
51,101,3133.96
386,33,273.31
312,86,946.47
24,44,384.39
303,146,861.01
11,38,284.46
17,229,1200.51
49,57,871.7900000000001
239,144,1024.04
395,35,920.46
1,904,11972.92
13,794,8184.49
432,131,1077.24
238,33,167.55
23,226,2758.29
456,1,979.2
73,33,446.18
17,144,655.37
41,648,4347.31
40,91,1167.5
219,42,727.11
199,86,660.55
71,55,453.64
24,1712,17644.27
374,1,10.95
11,78,389.71999999999997
434,10,645.0
9,163,36398.65
65,18,902.28
4,51,304.09000000000003
19,20,507.55
15,45,256.11
8,38,2812.77
20,76,746.81
78,55,2675.37
1,429,57215.33
421,12,149.3
164,3,508.8
307,70,585.92
411,48,381.15000000000003
219,4,203.86999999999998
508,3,97.5
39,47,8409.6
22,134,1198.28
115,38,653.38
126,469,4623.28
541,12,114.85
5,178,4635.5599999999995
36,45,382.87
4,292,47781.12
1,82,1031.41
333,238,4186.95
412,23,552.9
163,8,316.09000000000003
185,104,7793.51
16,64,1214.72
12,75,1425.38
3,228,4220.22
405,10,560.14
44,21,2249.52
80,14,507.84
30,597,17298.45
549,16,164.18
42,42,670.0600000000001
11,299,6126.25
50,50,953.58
386,58,1059.41
16,205,3594.76
46,43,1118.95
19,43,759.17
8,427,8077.77
72,2,100.8
1,720,31466.760000000002
128,95,1357.46
33,37,622.57
313,43,403.3
18,274,1728.99
88,93,569.96
2,134,2373.82
411,15,331.35
2,17,534.0600000000001
530,52,369.68
254,71,1422.77
656,8,325.74
157,6,323.58
732,21,293.35
37,283,4620.3
220,1,534.24
148,135,2940.04
177,9,120.89999999999999
40,36,541.53
497,1115,14523.67
2,584,4868.15
8,420,244784.25
1,100,1721.4
18,19,486.71999999999997
192,126,1547.94
204,8,131.7
365,60,975.5600000000001
127,64,5984.81
15,86,529.58
43,111,657.3
94,137,2157.9700000000003
23,106,735.82
60,27,675.69
16,316,2535.26
158,39,907.1400000000001
426,142,2542.79
10,41,763.28
395,4,102.6
10,8,194.8
16,267,5051.25
45,155,2626.47
475,19,321.65000000000003
191,223,922.35
409,34,607.0
600,6,1047.0
79,14,194.37
396,31,489.86
613,44,1144.3
408,40,1272.8000000000002
633,18,389.26
78,53,882.23
4,82,1255.59
487,53,775.64
65,28,591.73
576,14,209.57
261,24,396.87
728,8,160.55
641,18,336.5
59,29,376.64
1,116,2750.5
1,177,5653.67
248,39,1122.42
385,8,100.91
502,3,54.699999999999996
8,48,806.72
359,72,1412.89
390,7,287.25
76,17,272.21999999999997
290,71,1341.3899999999999
17,5,1138.0
221,18,288.6
9,28,689.1
3,38,558.96
206,342,9490.17
162,102,2435.48
76,14,302.2
262,88,605.58
281,231,4579.23
58,364,6083.64
25,35,514.56
3,1868,172132.87
29,197,5467.820000000001
72,18,1158.8
128,83,522.0
31,179,1602.51
15,191,947.5
309,11,153.94
426,77,329.42
17,204,4774.17
54,30,546.81
30,78,1278.06
2,73,1070.71
11,33,652.74
361,43,539.14
360,26,1161.9
5,92,3939.24
54,47,939.37
1,253,3628.5
610,82,1240.25
1,477,2791.69
190,58,1266.82
386,4,65.34
435,1,34.8
54,92,1668.83
280,13,164.4
177,16,364.83
30,74,887.67
26,9,98.42
618,144,1176.84
25,64,1590.6000000000001
510,31,119.86
270,64,340.85
550,13,120.05
390,88,944.82
43,260,1409.86
376,31,727.85
234,34,731.26
24,6,148.86
197,321,2506.64
359,39,290.34
60,143,2786.77
130,6,3757.6
1,88,1952.45
20,264,1045.74
206,14,300.67
14,35,575.46
393,28,259.17
513,12,167.62
95,55,1895.8
19,191,703.02
14,63,1122.38
578,29,392.38
24,49,454.01
587,30,131.83
8,142,869.77
7,196,4838.08
633,62,374.45
332,29,344.14
382,1,100.0
50,325,1630.91
71,32,652.21
29,25,380.6
243,8,185.65
667,5,171.7
8,889,8711.95
645,21,348.75
218,65,1047.33
5,94,753.28
253,94,541.02
1,811,17951.17
236,122,1446.95
560,7,135.95
7,124,5309.42
109,384,2064.71
619,8,167.4
628,42,176.71
100,71,2939.55
60,1302,13837.94
2,196,1468.02
73,176,2339.32
739,13,148.3
4,408,8092.32
85,104,2497.88
12,82,386.69
23,486,4491.46
214,128,3484.09
381,10,409.98
478,3,52.05
18,13,161.67000000000002
239,72,413.08
2,909,7354.43
78,106,1788.38
217,208,942.38
590,13,160.75
737,6,87.30000000000001
376,22,333.81
33,159,488.06
41,385,1887.8999999999999
540,154,1511.94
7,1112,8337.53
53,340,5394.86
23,306,4544.55
57,98,386.32
130,56,721.8
174,4,734.4
559,18,385.19
6,357,4001.64
312,74,214.37
60,4,81.44
21,66,3175.12
598,38,1130.21
33,194,2365.77
15,97,1568.63
18,683,5978.9
603,18,254.0
479,10,296.36
81,5,75.75
6,156,2455.52
170,26,503.59999999999997
2,69,998.49
31,101,2057.39
36,296,2358.59
424,74,1265.58
19,20,285.56
31,35,547.0600000000001
647,3,842.4
276,79,615.17
87,66,3168.94
120,108,1824.49
373,31,439.7
1,327,6028.6
219,196,3898.79
65,12,331.65999999999997
61,125,2216.37
138,98,1578.89
21,8,166.07999999999998
12,332,5703.5199999999995
25,259,4867.72
37,44,1207.56
277,22,117.55
11,111,2976.38
73,82,1674.69
430,7,126.0
26,19,595.42
17,192,3586.9900000000002
141,82,342.22
662,15,412.92
26,238,5175.83
19,80,1166.23
493,19,563.1
4,44,2047.8
66,230,3950.7
1,15,347.75
43,144,6142.35
228,11,205.7
16,75,2009.16
50,206,5778.63
2,507,4173.88
74,27,551.04
1,1116,37642.48
4,148,2448.64
2,685,35058.46
264,28,599.76
53,81,3577.61
24,20,497.45
597,14,731.2
10,220,4065.28
386,46,819.01
44,15,239.41
17,198,5454.95
7,429,8296.81
421,26,432.68
394,19,304.2
388,22,317.08
30,360,6963.8
358,43,637.55
127,162,2975.8
137,16,200.47
142,81,1695.97
132,61,1746.04
38,365,7679.59
236,19,338.95
261,8,154.95
477,19,442.0
17,360,6679.97
253,24,417.95
30,153,3144.04
35,78,1094.84
169,31,885.19
3,120,2083.9
4,737,20272.15
185,24,609.3
188,73,884.1800000000001
170,40,671.01
424,20,293.5
11,23,385.1
45,29,522.91
382,76,1198.09
321,81,1410.18
201,2,489.59999999999997
23,601,15956.97
421,26,376.92
232,23,439.18
38,274,5396.04
26,132,2666.91
659,11,307.21000000000004
96,174,3520.2200000000003
127,12,3378.4000000000005
71,40,1033.0
16,192,3439.08
395,64,1092.06
15,66,1060.25
4,244,4238.76
596,23,438.65000000000003
3,314,7773.8
79,99,1708.99
373,122,2166.42
39,35,692.19
54,86,1442.32
2,874,16790.33
9,25,377.44
9,10,168.24
19,230,4183.56
12,149,7730.59
389,9,426.90000000000003
407,6,101.1
113,85,2098.48
448,3,229.2
4,151,2649.14
478,28,600.34
240,36,904.1800000000001
113,1,71.4
527,17,358.15
178,57,1026.18
5,184,1710.45
421,32,157.85999999999999
359,1,80.64
464,69,382.06
1,223,4451.22
376,84,728.75
1,1257,9074.05
19,528,4964.03
17,133,1261.88
22,67,746.39
33,19,712.78
456,17,129.75
263,14,86.15
51,149,1513.57
159,81,524.0
381,22,299.61
15,39,413.05
8,182,3292.73
13,583,7053.38
199,38,1143.27
57,69,387.41
11,96,360.75
514,55,575.37
97,397,3273.83
255,3,56.4
387,80,330.56
25,190,647.56
662,10,197.70000000000002
21,81,650.32
667,79,346.56
159,12,188.02
383,29,679.02
72,91,376.96
550,23,112.86
53,51,403.38
85,68,266.85
153,128,1817.54
74,5,1117.9
281,29,397.15
27,302,2779.41
30,10,106.1
467,52,368.35
25,52,300.34
687,7,147.3
180,45,342.83
40,203,1236.39
22,271,1971.8700000000001
582,45,178.07
22,904,6246.93
37,103,1187.21
451,81,770.03
82,524,4946.22
392,27,184.66
376,91,383.78000000000003
74,11,927.03
11,43,546.04
395,89,437.87
549,33,262.64
16,97,10085.89
669,55,373.16
4,1152,9519.8
13,189,911.99
14,348,1698.07
375,143,1609.37
393,13,591.96
37,45,96.11
4,134,788.15
738,42,124.78
72,89,6021.05
374,41,180.60999999999999
406,6,334.62
420,169,2162.93
421,100,449.25
51,13,298.4
599,27,701.96
374,33,133.34
5,281,2376.17
23,67,1820.09
299,171,4756.74
2,23,398.7
33,2,35.400000000000006
50,61,155.37
723,31,338.46000000000004
415,58,689.6700000000001
3,59,342.24
47,24,110.21000000000001
42,162,1541.23
27,254,5604.64
42,52,318.15
444,50,175.9
2,12435,68545.25
602,18,430.69
303,62,320.4
107,5,51.559999999999995
555,47,596.09
85,1,2033.1
516,9,129.69
81,165,3559.11
218,50,1063.76
372,2499,51208.87
422,232,1552.35
12,108,657.8100000000001
407,105,1596.29
185,118,1068.5
373,17,208.97
2,15,1418.03
4,56,27347.04
6,373,12518.65
305,23,141.92
369,162,717.39
3,558,5088.29
324,99,1254.89
59,255,5360.48
13,132,876.57
31,1010,26312.190000000002
143,26,1134.95
30,130,1582.0500000000002
386,18,227.15
107,80,813.64
2,272,2753.29
205,83,1068.95
382,15,235.87
80,168,6265.33
185,46,683.46
688,26,167.1
400,4,3424.02
170,12,237.61
44,82,1378.93
174,6,178.52
365,45,824.9200000000001
304,8,133.35
379,53,291.56
3,173,988.42
4,406,2698.47
12,53,156.34
32,166,1572.55
129,10,111.35
21,160,1807.44
212,116,746.42
323,91,586.89
162,34,203.85999999999999
56,28,244.1
225,15,107.21
72,402,2304.58
44,15,95.45
23,2,256.32
173,262,2099.89
85,50,299.18
159,31,154.55
190,6,112.19999999999999
29,22,260.08
547,24,216.39999999999998
394,45,381.09000000000003
21,34,181.07
71,146,2178.87
247,12,72.9
641,13,291.76
374,208,1142.47
737,8,110.05
726,26,261.7
9,39,366.23
310,51,374.55
59,466,3429.29
4,75,329.36
551,29,225.78
629,19,43.87
45,92,335.03
501,40,396.39
88,40,1840.3200000000002
4,1640,23581.78
64,360,2394.36
543,8,170.4
282,3,497.0
12,33,3257.7000000000003
373,1,244.08
133,44,1035.49
722,10,294.0
45,27,341.24
11,15,3082.1
36,87,4275.22
134,351,3402.2400000000002
29,90,1331.57
632,14,114.69
52,41,1049.15
138,64,686.14
5,72,380.13
9,43,4301.22
420,29,144.29
160,12,99.14
49,35,30306.79
131,7,1433.28
8,2,77.50000000000001
423,25,74.99
697,72,360.35
233,20,149.57999999999998
37,9,176.68
147,1,358.56000000000006
1,156,117314.08
72,165,1166.29
40,28,1340.5800000000002
378,98,788.46
540,20,159.17000000000002
5,743,3804.38
199,22,949.9
249,1,12.75
66,31,111.68
117,36,973.8799999999999
592,2,140.75
171,37,135.08
21,630,2866.7400000000002
142,183,666.96
471,109,643.16
32,98,463.21
38,817,7006.65
38,113,1963.92
372,61,223.42
374,128,590.44
166,204,2354.29
211,29,562.79
548,21,161.94
242,30,135.19
52,15,337.04
25,361,1739.09
15,466,6696.33
372,57,321.79
29,104,1511.45
365,67,1159.99
36,138,732.41
166,61,1012.72
411,17,239.12
681,13,138.18
395,24,171.71
145,242,1152.19
22,21,631.35
56,1,20.8
185,164,965.4399999999999
12,123,489.54
379,29,207.32999999999998
237,57,1527.6100000000001
225,38,300.3
389,52,252.88
617,60,225.99
122,306,2270.0299999999997
282,29,495.48
380,67,482.33
74,164,1962.46
380,58,639.24
37,134,528.46
564,6,124.25
12,132,924.14
376,53,244.37
376,23,353.51
362,37,157.92
4,53,226.47
23,63,969.51
393,50,215.22
70,97,19759.079999999998
235,179,2144.23
257,14,174.8
373,63,410.79
723,13,115.3
155,31,187.29
28,30,162.22
4,46,120.03
32,169,1954.56
81,4,688.0
108,44,297.99
52,5,38.45
544,12,190.48000000000002
510,32,216.41
36,425,1507.25
153,21,389.78
380,112,1177.72
501,17,2074.07
99,21,115.31
583,4,192.05
642,18,433.77
4,9,230.64999999999998
379,63,451.3
334,5,73.5
65,33,93.82000000000001
22,214,754.2
36,57,1260.23
32,326,1545.49
154,33,167.42
556,27,141.48
374,158,548.22
19,19,357.20000000000005
12,832,8018.7699999999995
54,16,281.15
25,115,529.29
4,200,3505.61
45,43,178.34
650,26,189.63
381,83,326.09
203,59,394.93
437,87,500.92
359,23,412.06
634,55,2282.28
565,16,10877.18
71,32,571.07
393,11,176.5
7,533,10142.64
288,30,554.6
393,134,1188.46
10,16,774.06
23,18,306.46
408,75,1185.46
22,122,6083.81
173,54,1632.67
391,3,186.60000000000002
133,64,4481.83
6,310,5866.63
75,53,1440.4
40,37,396.33
289,1,101.7
26,970,4464.92
669,9,314.1
258,71,1169.68
186,18,247.44
114,72,3859.82
374,43,1019.44
23,323,5783.29
380,8,151.49
8,353,4078.79
217,73,725.53
45,136,4203.93
19,2,1231.5
36,17,343.45
26,70,680.84
398,40,463.53
16,7,795.2299999999999
330,62,1341.8500000000001
274,7,101.34
98,88,14761.52
61,37,166.03
447,10,428.45
422,54,321.9
593,25,360.85
2,140,14693.72
93,61,4452.71
82,126,6391.52
313,48,2303.09
12,391,1657.87
8,156,4627.92
396,86,527.94
127,19,168.31
550,30,451.56
11,109,622.01
1,1040,580987.04
549,10,105.8
37,38,754.64
38,18,113.48000000000002
330,191,1441.06
442,38,165.88
254,47,848.8100000000001
2,654,9555.71
20,72,392.28000000000003
589,27,405.85
12,62,773.36
369,1,76.32000000000001
290,28,220.1
698,3,9.700000000000001
68,564,2134.4900000000002
26,72,315.65
11,1430,6221.02
368,29,180.7
214,17,111.15
149,31,653.3
8,357,1793.06
24,56,666.64
472,20,102.65
30,192,1131.75
61,52,200.92000000000002
19,67,556.13
537,42,399.29
243,14,112.55000000000001
15,70,1059.39
632,4,222.95999999999998
504,62,220.13
212,1,931.5
598,28,445.0
29,37,1249.6200000000001
63,88,1631.3600000000001
551,29,145.99
295,8,152.65
18,159,8438.34
474,54,536.41
402,42,882.47
157,15,1019.52
117,61,1000.16
8,84,4892.95
13,402,5609.74
141,10,160.35
46,7,179.34
647,10,112.85000000000001
51,91,1553.96
32,37,566.58
135,106,1879.44
646,10,426.69
659,17,246.22
3,47,932.6
75,25,371.62
13,122,675.64
571,25,213.9
9,34,453.4
301,23,530.15
57,65,1003.88
15,93,1803.1000000000001
732,46,371.51
584,33,728.84
37,24,399.65
177,10,302.46
624,10,175.5
23,37,1384.8600000000001
176,363,3435.5
61,9,202.65
33,126,2878.0
59,92,2437.31
15,475,17467.24
87,45,2696.36
7,2,162.5
676,7,176.1
358,30,476.35
31,99,2216.32
129,350,6103.74
9,109,2547.55
5,119,1843.75
24,178,1188.34
463,10,291.13
227,37,632.07
15,1,49.8
249,17,304.25
723,11,329.58000000000004
632,48,724.89
15,133,3280.59
78,86,1403.73
192,42,745.62
262,15,529.4
72,45,957.97
165,70,1207.35
82,28,4162.04
387,5,101.16
95,277,1457.19
576,9,230.1
4,159,5425.56
684,20,344.75
106,30,150.35
723,27,447.53000000000003
200,68,1396.99
157,59,492.52
71,192,1975.35
36,32,517.36
553,19,314.65999999999997
499,31,544.47
566,17,360.08
29,8,139.10000000000002
2,144,2768.83
26,42,600.07
326,46,514.37
237,15,232.48000000000002
531,58,1780.34
89,89,2232.4900000000002
31,26,481.75
29,40,945.04
211,38,1121.84
3,190,3352.7000000000003
227,25,1921.76
22,84,1424.94
93,19,443.0
5,576,14000.85
264,10,158.95000000000002
3,572,13014.8
44,528,11878.88
218,6,388.75
57,30,779.9
12,201,10150.51
9,140,4291.06
192,383,6854.17
82,37,592.97
326,1,440.0
552,30,179.6
72,104,1796.48
30,98,1795.3500000000001
3,61,987.1
515,14,270.92
219,96,1712.26
46,6,422.58
10,159,2986.9900000000002
72,140,3605.21
414,26,515.78
431,19,568.64
7,458,6324.9800000000005
24,5,758.8199999999999
415,37,839.73
123,47,804.02
17,8,95.34
310,21,349.27
87,108,26278.86
51,134,1533.69
643,7,317.88
581,16,267.9
89,19,303.15
388,10,110.69999999999999
39,276,4600.15
464,50,2059.67
25,85,3941.9
173,410,9947.26
43,21,324.24
140,42,577.54
26,61,1213.16
499,36,603.25
72,46,801.51
434,14,251.1
673,17,269.37
134,67,1490.23
366,7,168.6
38,17,444.55
610,21,680.85
3,226,4385.9800000000005
2,4,357.0
30,11,175.92
578,19,741.85
44,94,1656.52
58,64,1180.05
74,24,414.20000000000005
519,13,231.34
278,30,488.15000000000003
181,17,201.14
8,12,178.05
4,938,2664.9
432,28,461.68
661,12,427.0
477,67,1296.43
43,155,4182.99
